actor,region,dmu,dea_score_filled,rc_viability_score,margin_score,asset_utilization_score,cost_burden_score,crisis_resilience_score,cluster_support_score,readiness_score,readiness_label,vote_ready,vote_high_risk,label_reason
Middlemen,Subang,2,0.329413616686344,0.7194379391100703,0.5480769230769231,0.5480769230769231,0.5384615384615384,0.0,0.0,0.37973090359714806,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Subang,3,0.2883397095059007,0.7752969121140143,0.625,0.625,0.6153846153846154,0.0,0.0,0.3978112952745731,Not Recommended,1,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Subang,4,0.29969077347549566,0.680893300248139,0.4230769230769231,0.4230769230769231,0.41346153846153844,0.0,0.0,0.33185512286150726,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Subang,5,0.4428220755036397,0.7457627118644068,0.5769230769230769,0.5769230769230769,0.5673076923076923,0.0,1.0,0.5262299342547425,Conditional,0,3,high crisis sensitivity
Middlemen,Subang,6,0.24385866778539134,0.640582347588717,0.3557692307692308,0.3557692307692308,0.34615384615384615,0.0,0.0,0.2902163775456685,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Subang,7,0.29057835173227803,0.711111111111111,0.5096153846153846,0.5096153846153846,0.5,0.0,0.0,0.3567995738957518,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Subang,8,0.5656299646954986,1.0,0.9615384615384616,0.9615384615384616,0.9519230769230769,0.875,1.0,0.841323604793265,Recommended,3,0,balanced domain indicators
Middlemen,Subang,9,0.5989923381542699,0.9524296675191815,0.8653846153846154,0.8653846153846154,0.8557692307692308,0.25,1.0,0.7240297887962711,Recommended,2,0,high crisis sensitivity
Middlemen,Subang,10,0.45948820673137974,0.8146192893401014,0.7403846153846154,0.7403846153846154,0.7307692307692308,0.0,1.0,0.585866473733588,Conditional,2,2,high crisis sensitivity
Middlemen,Subang,11,0.6144936507936508,0.9028769497400347,0.8365384615384616,0.8365384615384616,0.8269230769230769,0.25,1.0,0.7115581005707176,Recommended,2,0,high crisis sensitivity
Middlemen,Subang,12,0.6317845976774549,0.9654935622317596,0.8942307692307693,0.8942307692307693,0.8846153846153846,0.375,1.0,0.7624417840572807,Recommended,2,0,high crisis sensitivity
Middlemen,Subang,13,0.6703231776765376,0.6919044845661037,0.47115384615384615,0.47115384615384615,0.46153846153846156,0.0,1.0,0.5572663117546436,Conditional,0,2,high crisis sensitivity
Middlemen,Subang,14,0.7499886820925554,0.9998671096345515,0.9326923076923077,0.9326923076923077,0.9230769230769231,0.5,1.0,0.8331431034777539,Recommended,3,0,balanced domain indicators
Middlemen,Subang,15,0.8205928487097318,0.9773399014778326,0.9134615384615384,0.9134615384615384,0.9038461538461539,0.375,1.0,0.8262612195238707,Recommended,3,0,high crisis sensitivity
Middlemen,Subang,16,0.7658866587957497,0.9576830249396622,0.875,0.875,0.8653846153846154,0.25,1.0,0.7775526026266574,Recommended,2,0,high crisis sensitivity
Middlemen,Subang,17,0.758299041782188,0.8673033196907685,0.7980769230769231,0.7980769230769231,0.7884615384615384,0.0,1.0,0.7004696072420409,Recommended,2,1,high crisis sensitivity
Middlemen,Subang,18,0.45464947856315185,0.7901656867985035,0.6730769230769231,0.6730769230769231,0.6634615384615384,0.0,1.0,0.562697211697877,Conditional,1,3,high crisis sensitivity
Middlemen,Subang,19,0.8670774495339799,1.0,1.0,1.0,0.9903846153846154,1.0,1.0,0.9601232348601939,Recommended,4,0,balanced domain indicators
Middlemen,Subang,20,0.7916404800556586,0.96,0.8846153846153846,0.8846153846153846,0.875,0.375,1.0,0.8068959901705437,Recommended,2,0,high crisis sensitivity
Middlemen,Subang,21,0.9349116028708133,1.0,0.9903846153846154,0.9903846153846154,0.9807692307692307,1.0,1.0,0.9780696347073978,Recommended,4,0,balanced domain indicators
Middlemen,Tasikmalaya,1,0.08525902277357171,0.4220850111856823,0.04807692307692308,0.04807692307692308,0.038461538461538436,0.0,0.0,0.12201393983843875,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,2,0.1823370909584646,0.6046827966248984,0.27884615384615385,0.27884615384615385,0.2692307692307693,0.0,0.0,0.24534922507405754,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,3,0.1278813732239866,0.5541726065016466,0.20192307692307693,0.20192307692307693,0.1923076923076923,0.0,0.0,0.19967970249829456,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,4,0.15529499072356215,0.5022592152199763,0.125,0.125,0.11538461538461542,0.0,0.0,0.1782903402610639,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,5,0.11883927866443986,0.4750796354487756,0.11538461538461539,0.11538461538461539,0.10576923076923073,0.0,0.0,0.1595138645352409,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,6,0.15823870835888004,0.5070170316301703,0.14423076923076922,0.14423076923076922,0.13461538461538458,0.0,0.0,0.1849327111413904,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,7,0.22060069146419917,0.47339252995291403,0.10576923076923077,0.10576923076923077,0.09615384615384615,0.0,0.0,0.18730102112215022,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,8,0.25133317319240933,0.4693333333333333,0.09615384615384616,0.09615384615384616,0.08653846153846156,0.0,0.0,0.193305080162851,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,9,0.19915884166917824,0.5519390191048278,0.19230769230769232,0.19230769230769232,0.1826923076923077,0.0,0.0,0.21821237939864213,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,10,0.12484488354333716,0.431769395890831,0.057692307692307696,0.057692307692307696,0.04807692307692313,0.0,0.0,0.13823042116424428,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,11,0.1731916911412577,0.5346914689880751,0.17307692307692307,0.17307692307692307,0.16346153846153844,0.0,0.0,0.20216503190922308,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,12,0.1353220912301647,0.44000000000000006,0.07692307692307693,0.07692307692307693,0.06730769230769229,0.0,0.0,0.14782739659981867,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,13,0.19135335450957744,0.5671802120141343,0.23076923076923078,0.23076923076923078,0.22115384615384615,0.0,0.0,0.22853435644800776,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,14,0.24149099861517156,0.6172430589381392,0.3076923076923077,0.3076923076923077,0.29807692307692313,0.0,0.0,0.27281898829525625,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,15,0.4468006837514402,0.6460732530389809,0.375,0.375,0.3653846153846154,0.0,0.0,0.35700485573322827,Not Recommended,0,3,weak margin health; high crisis sensitivity; weak asset utilization
Middlemen,Tasikmalaya,16,0.6211980863153557,0.6484222077626198,0.38461538461538464,0.38461538461538464,0.375,0.0,0.5,0.4621977136009768,Conditional,0,2,weak margin health; high crisis sensitivity; weak asset utilization
Middlemen,Tasikmalaya,17,0.46161276652560335,0.6510586517400827,0.3942307692307692,0.3942307692307692,0.3846153846153846,0.0,0.0,0.3672532526133898,Not Recommended,0,3,weak margin health; high crisis sensitivity; weak asset utilization
Middlemen,Tasikmalaya,18,0.3231394362511937,0.6125098682849381,0.2980769230769231,0.2980769230769231,0.28846153846153844,0.0,0.0,0.2939630353015765,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,19,0.23680667403547556,0.6196929375639713,0.3173076923076923,0.3173076923076923,0.3076923076923077,0.0,0.0,0.27430751280036,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,20,0.3037200877586465,0.6329479528426802,0.34615384615384615,0.34615384615384615,0.33653846153846156,0.0,0.0,0.3042440784345915,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Middlemen,Tasikmalaya,21,0.7409925461659673,0.805491990846682,0.6826923076923077,0.6826923076923077,0.6730769230769231,0.0,0.5,0.6040692389422035,Conditional,2,1,high crisis sensitivity
Middlemen,Tasikmalaya,22,0.26459927186620075,0.7487672349506942,0.5865384615384616,0.5865384615384616,0.5769230769230769,0.0,0.0,0.3757678439346145,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Tasikmalaya,23,0.28658144247256073,0.7108573077793557,0.5,0.5,0.4903846153846154,0.0,0.0,0.3531458942976394,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Middlemen,Tasikmalaya,24,0.5844945022881104,0.8068114195977636,0.7019230769230769,0.7019230769230769,0.6923076923076923,0.0,0.5,0.562191403836755,Conditional,2,1,high crisis sensitivity
Middlemen,Tasikmalaya,25,0.7549912769470878,0.8223619909734001,0.7596153846153846,0.7596153846153846,0.75,0.0,0.5,0.6308736274326525,Conditional,2,1,high crisis sensitivity
Middlemen,Tasikmalaya,26,0.5538176525076088,0.7822222222222222,0.6346153846153846,0.6346153846153846,0.625,0.0,1.0,0.5812435863505733,Conditional,1,2,high crisis sensitivity
Middlemen,Tasikmalaya,27,0.7524631427544048,0.8150034730261634,0.75,0.75,0.7403846153846154,0.0,0.5,0.6262396374315542,Conditional,2,1,high crisis sensitivity
Middlemen,Tasikmalaya,28,0.794760062255458,0.8949771689497718,0.8269230769230769,0.8269230769230769,0.8173076923076923,0.25,1.0,0.761654221697361,Recommended,2,0,high crisis sensitivity
Middlemen,Tasikmalaya,29,0.568423279736367,0.8058406849639003,0.6923076923076923,0.6923076923076923,0.6826923076923077,0.0,1.0,0.6047720439906131,Conditional,2,1,high crisis sensitivity
Wholesaler,Garut,1,0.0090699538088734,0.6779661016949152,0.19230769230769232,0.19230769230769232,0.1826923076923077,0.0,0.0,0.18639112955856818,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,2,0.0027808879814412322,0.3564356435643564,0.07211538461538461,0.07211538461538461,0.0625,0.0,0.0,0.09015024126114982,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Garut,3,0.0027808879814412322,0.3564356435643564,0.07211538461538461,0.07211538461538461,0.0625,0.0,0.0,0.09015024126114982,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Garut,4,0.0027672526597257766,0.376470588235294,0.08653846153846154,0.08653846153846154,0.07692307692307687,0.0,0.0,0.09775890882959191,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Garut,5,0.006613756613756616,0.171875,0.028846153846153848,0.028846153846153848,0.019230769230769273,0.0,0.0,0.043570665445665444,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Garut,6,0.010293081965436915,0.6,0.125,0.125,0.11538461538461542,0.0,0.0,0.15433792458963108,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,7,0.00418283041677227,0.0837257980115123,0.009615384615384616,0.009615384615384616,0.0,0.0,0.0,0.020403854881180298,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Garut,8,0.03634577176072658,0.7987897125567323,0.41346153846153844,0.41346153846153844,0.40384615384615385,0.0,0.0,0.27402705865494903,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Garut,9,0.01981050818260121,0.7901840490797546,0.3942307692307692,0.3942307692307692,0.3846153846153846,0.0,0.0,0.2625376545784236,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,10,0.021968238551946215,0.7982261640798226,0.40384615384615385,0.40384615384615385,0.3942307692307693,0.0,0.0,0.2671972428430869,Not Recommended,0,3,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Garut,11,0.02380952380952382,0.61875,0.1346153846153846,0.1346153846153846,0.125,0.0,0.0,0.1645467032967033,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,12,0.04280110719706247,0.8247422680412365,0.4519230769230769,0.4519230769230769,0.4423076923076923,0.0,0.0,0.2907695549981353,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Garut,13,0.038148314010382975,0.8795411089866156,0.5192307692307693,0.5192307692307693,0.5096153846153846,0.0,0.0,0.3171604083081303,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Garut,14,0.03281519861830743,0.7706422018348624,0.3173076923076923,0.3173076923076923,0.3076923076923077,0.0,0.0,0.2432999230293878,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,15,0.03492063492063492,0.7135135135135136,0.2403846153846154,0.2403846153846154,0.23076923076923073,0.0,0.0,0.21327504702504704,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,16,0.042828965905888985,1.0,0.75,0.75,0.7403846153846154,1.0,1.0,0.6503486897717666,Conditional,3,1,low DEA efficiency
Wholesaler,Garut,17,0.04761904761904762,0.9,0.5288461538461539,0.5288461538461539,0.5192307692307692,0.25,1.0,0.4639972527472528,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Garut,18,0.04360167005870449,0.9937888198757763,0.6057692307692307,0.6057692307692307,0.5961538461538461,0.5,1.0,0.5382805726850743,Conditional,3,1,low DEA efficiency
Wholesaler,Garut,19,0.056708723375390055,0.8477842003853565,0.5,0.5,0.4903846153846154,0.0,1.0,0.4115694570896883,Conditional,1,2,low DEA efficiency; high crisis sensitivity
Wholesaler,Garut,20,0.057524985302763086,1.0,0.9230769230769231,0.9230769230769231,0.9134615384615384,1.0,1.0,0.6980267263600597,Conditional,3,1,low DEA efficiency
Wholesaler,Garut,21,0.014258425433210537,0.6711864406779661,0.18269230769230768,0.18269230769230768,0.17307692307692313,0.0,0.0,0.18418789268863328,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,22,0.02096341432834324,0.7410526315789474,0.25961538461538464,0.25961538461538464,0.25,0.0,0.0,0.21940339676813864,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,23,0.015344404798613865,0.6786632390745501,0.20192307692307693,0.20192307692307693,0.1923076923076923,0.0,0.0,0.19081673848526343,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,24,0.025568094932256785,0.756989247311828,0.28846153846153844,0.28846153846153844,0.27884615384615385,0.0,0.0,0.23118366255742726,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Garut,25,0.00865800865800866,0.225,0.04807692307692308,0.04807692307692308,0.038461538461538436,0.0,0.0,0.05961663336663338,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Indramayu,1,0.03272786777941417,0.9448818897637794,0.5576923076923077,0.5576923076923077,0.5480769230769231,0.25,1.0,0.47571781520965706,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,2,0.03174603174603175,1.0,0.6538461538461539,0.6538461538461539,0.6442307692307692,0.75,1.0,0.585485347985348,Conditional,3,1,low DEA efficiency
Wholesaler,Indramayu,3,0.1086801086801087,1.0,0.9134615384615384,0.9134615384615384,0.9038461538461539,1.0,1.0,0.7109694172194172,Recommended,3,1,low DEA efficiency
Wholesaler,Indramayu,4,0.01205545509342978,0.8323699421965317,0.4807692307692308,0.4807692307692308,0.47115384615384615,0.0,0.0,0.290282932659643,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Indramayu,5,0.014540167211922937,0.923076923076923,0.5384615384615384,0.5384615384615384,0.5288461538461539,0.25,1.0,0.4610928193943461,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,6,0.0124299262905371,0.9340944473274521,0.5480769230769231,0.5480769230769231,0.5384615384615384,0.25,1.0,0.4650670981218823,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,7,0.03253741218596143,0.8562162162162157,0.5096153846153846,0.5096153846153846,0.5,0.0,1.0,0.4084083130528777,Conditional,1,2,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,8,0.11583430120015485,1.0,0.9519230769230769,0.9519230769230769,0.9423076923076923,1.0,1.0,0.7227310595908156,Recommended,3,1,low DEA efficiency
Wholesaler,Indramayu,9,0.09030174392542548,0.9626253418413857,0.5769230769230769,0.5769230769230769,0.5673076923076923,0.375,1.0,0.520096360776674,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,10,0.07950773678754508,0.9588377723970944,0.5673076923076923,0.5673076923076923,0.5576923076923077,0.25,1.0,0.4949467985926055,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,11,0.09394577890153115,0.9661482159194877,0.5865384615384616,0.5865384615384616,0.5769230769230769,0.375,1.0,0.5242979922389723,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,12,0.09426276874332284,0.9682151589242054,0.5961538461538461,0.5961538461538461,0.5865384615384616,0.375,1.0,0.5272103239462995,Conditional,1,1,low DEA efficiency; high crisis sensitivity
Wholesaler,Indramayu,13,1.0,1.0,1.0,1.0,0.9903846153846154,1.0,1.0,1.0,Recommended,4,0,balanced domain indicators
Wholesaler,Indramayu,14,0.10065184668359284,1.0,0.6153846153846154,0.6153846153846154,0.6057692307692308,0.625,1.0,0.5777917078512317,Conditional,3,1,low DEA efficiency
Wholesaler,Indramayu,15,0.06826662067652221,1.0,0.625,0.625,0.6153846153846154,0.625,1.0,0.5704799862029567,Conditional,3,1,low DEA efficiency
Wholesaler,Indramayu,16,0.04668534080298787,1.0,0.7596153846153846,0.7596153846153846,0.75,1.0,1.0,0.6539094483947424,Conditional,3,1,low DEA efficiency
Wholesaler,Karawang,1,0.04232804232804233,0.7862407862407863,0.38461538461538464,0.38461538461538464,0.375,0.0,0.0,0.2661004161004161,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,2,0.04524261950004525,0.8048289738430583,0.4230769230769231,0.4230769230769231,0.41346153846153844,0.0,0.0,0.280307811387856,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Karawang,3,0.047031158142269255,0.7778528021607023,0.3557692307692308,0.3557692307692308,0.34615384615384615,0.0,0.0,0.25862221556712894,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,4,0.04232804232804233,0.7817589576547231,0.36538461538461536,0.36538461538461536,0.3557692307692307,0.0,0.0,0.2603963580755112,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,5,0.028180184568499706,0.7663221578018654,0.3076923076923077,0.3076923076923077,0.29807692307692313,0.0,0.0,0.23864156385399993,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,6,0.18420536939055462,1.0,0.9903846153846154,0.9903846153846154,0.9807692307692307,1.0,1.0,0.7528577646633202,Recommended,3,1,low DEA efficiency
Wholesaler,Karawang,7,0.07297938332421092,0.827300930713547,0.46153846153846156,0.46153846153846156,0.45192307692307687,0.0,0.0,0.30273861652458806,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Karawang,8,0.04639804639804641,1.0,0.7788461538461539,0.7788461538461539,0.7692307692307692,1.0,1.0,0.6586309523809525,Conditional,3,1,low DEA efficiency
Wholesaler,Karawang,9,0.038769680176987356,0.81511746680286,0.4326923076923077,0.4326923076923077,0.42307692307692313,0.0,0.0,0.28282747433674515,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Karawang,10,0.046941540843979876,0.7854251012145749,0.375,0.375,0.3653846153846154,0.0,0.0,0.2649174824961089,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,11,0.03617524450857785,0.7562189054726368,0.27884615384615385,0.27884615384615385,0.2692307692307693,0.0,0.0,0.2318078929086392,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,12,0.03860317460317461,1.0,0.6634615384615384,0.6634615384615384,0.6538461538461539,0.75,1.0,0.589946336996337,Conditional,3,1,low DEA efficiency
Wholesaler,Karawang,13,0.028446265005404796,0.7421150278293135,0.2692307692307692,0.2692307692307692,0.2596153846153846,0.0,0.0,0.22426457737517647,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Karawang,14,0.014430014430014433,0.19712525667351127,0.038461538461538464,0.038461538461538464,0.028846153846153855,0.0,0.0,0.0533694402790912,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Subang,1,0.057621592933773086,1.0,0.7019230769230769,0.7019230769230769,0.6923076923076923,0.875,1.0,0.6240172471109011,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,2,0.06565539676110758,1.0,0.7884615384615384,0.7884615384615384,0.7788461538461539,1.0,1.0,0.666812003643717,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,3,0.04556220135795239,1.0,0.6442307692307693,0.6442307692307693,0.6346153846153846,0.75,1.0,0.5872263527150781,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,4,0.03995578300468042,1.0,0.7115384615384616,0.7115384615384616,0.7019230769230769,1.0,1.0,0.6398713502860195,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,5,0.05912020258692587,1.0,0.7211538461538461,0.7211538461538461,0.7115384615384616,1.0,1.0,0.6480245223145392,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,6,0.05962318561478618,1.0,0.6346153846153846,0.6346153846153846,0.625,0.625,1.0,0.570290801838282,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,7,0.03011355981900166,1.0,0.6923076923076923,0.6923076923076923,0.6826923076923077,0.75,1.0,0.5946109910226236,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,8,0.051436564408649806,1.0,0.7692307692307693,0.7692307692307693,0.7596153846153846,1.0,1.0,0.6577386616302873,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,9,0.029039499450733156,0.48,0.09615384615384616,0.09615384615384616,0.08653846153846156,0.0,0.0,0.12875031137368148,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Subang,10,0.058724654616892545,1.0,0.7307692307692307,0.7307692307692307,0.7211538461538461,1.0,1.0,0.6503097040773754,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,11,0.04005492787157444,1.0,0.8173076923076923,0.8173076923076923,0.8076923076923077,1.0,1.0,0.6663434014383954,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,12,0.06711531362694155,1.0,0.8846153846153846,0.8846153846153846,0.875,1.0,1.0,0.6912884402419286,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,13,0.004455583402951825,0.11566265060240963,0.019230769230769232,0.019230769230769232,0.009615384615384581,0.0,0.0,0.029276897449059782,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Subang,14,0.044464640727066185,1.0,0.8269230769230769,0.8269230769230769,0.8173076923076923,1.0,1.0,0.6700701614488891,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,15,0.009486363352680525,0.72,0.25,0.25,0.24038461538461542,0.0,0.0,0.20934590900580416,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Subang,16,0.0554643313264003,1.0,0.7980769230769231,0.7980769230769231,0.7884615384615384,1.0,1.0,0.6661585301671509,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,17,0.03968253968253969,1.0,0.6730769230769231,0.6730769230769231,0.6634615384615384,0.75,1.0,0.5926739926739927,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,18,0.10946907498631639,1.0,0.8365384615384616,0.8365384615384616,0.8269230769230769,1.0,1.0,0.6919753378805104,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,19,0.11326828686684023,1.0,0.8461538461538461,0.8461538461538461,0.8365384615384616,1.0,1.0,0.6955189475985136,Conditional,3,1,low DEA efficiency
Wholesaler,Subang,20,0.11268440951886724,1.0,0.875,0.875,0.8653846153846154,1.0,1.0,0.7025553228556602,Recommended,3,1,low DEA efficiency
Wholesaler,Subang,21,0.029590208315522504,1.0,0.8076923076923077,0.8076923076923077,0.7980769230769231,1.0,1.0,0.6608001394177337,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,1,0.013589628967367012,0.6511978465679678,0.16346153846153846,0.16346153846153846,0.15384615384615385,0.0,0.0,0.1751818426191883,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,2,0.03818416255391046,0.8319018404907975,0.47115384615384615,0.47115384615384615,0.46153846153846156,0.0,0.0,0.29562407840279414,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Tasikmalaya,3,0.012882754748264513,0.6453781512605042,0.14423076923076922,0.14423076923076922,0.13461538461538458,0.0,0.0,0.16899814898427254,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,4,0.022108808437828316,0.761278799785676,0.2980769230769231,0.2980769230769231,0.28846153846153844,0.0,0.0,0.2334076332577145,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,5,0.014128316718618774,0.7,0.23076923076923078,0.23076923076923078,0.22115384615384615,0.0,0.0,0.2019308027078933,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,6,0.047338492203071875,0.7772133526850509,0.34615384615384615,0.34615384615384615,0.33653846153846156,0.0,0.0,0.25618267973639325,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,7,0.025826377627187855,0.775649259983245,0.3269230769230769,0.3269230769230769,0.3173076923076923,0.0,0.0,0.24460853451557457,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,8,0.08646054720425272,1.0,0.6826923076923077,0.6826923076923077,0.6730769230769231,0.75,1.0,0.6091112410843528,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,9,0.027659780154790137,0.6927835051546392,0.22115384615384615,0.22115384615384615,0.21153846153846156,0.0,0.0,0.20214309661582644,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,10,0.07605346558630718,1.0,0.7403846153846154,0.7403846153846154,0.7307692307692308,1.0,1.0,0.657912193522046,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,11,0.012307250302195545,0.6460217226572367,0.15384615384615385,0.15384615384615385,0.14423076923076927,0.0,0.0,0.17135805808364446,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,12,0.0813335236883888,1.0,0.9711538461538461,0.9711538461538461,0.9615384615384616,1.0,1.0,0.7171885186449781,Recommended,3,1,low DEA efficiency
